Timestamp,Open,High,Low,Close,Volume,Date,Hour
1664852400,3435.55,3480.91,3400.39,3458.03,5259509760,2022-10-04,03:00
1664938800,3486.7,3508.46,3425.38,3484.42,4626679808,2022-10-05,03:00
1665025200,3519.85,3565.47,3507.75,3553.85,4330070016,2022-10-06,03:00
1665111600,3563.85,3589.24,3546.07,3567.6,3741659904,2022-10-07,03:00
1665370800,3574.09,3601.87,3564.8,3582.03,3453939968,2022-10-10,03:00
1665457200,3590.26,3605.95,3563.2,3571.55,3952790016,2022-10-11,03:00
1665543600,3576.84,3591.37,3510.86,3517.75,3562429952,2022-10-12,03:00
1665630000,3529.78,3577.79,3521.6,3553.43,3366840064,2022-10-13,03:00
1665716400,3584.94,3640.55,3584.94,3626.96,3475599872,2022-10-14,03:00
1665975600,3641.4,3854.13,3641.4,3847.62,5872900096,2022-10-17,03:00
1666062000,3877.9,3927.17,3805.45,3841.56,6345759744,2022-10-18,03:00
1666148400,3851.41,3916.91,3844.48,3880.34,6032410112,2022-10-19,03:00
1666234800,3889.76,3942.54,3877.84,3900.85,6564859904,2022-10-20,03:00
1666321200,3905.29,3952.22,3888.38,3934.63,4590709760,2022-10-21,03:00
1666580400,3946.13,4008.8,3939.73,3977.51,4155470080,2022-10-24,03:00
1666666800,3983.35,4011.08,3928.17,3975.01,5490370048,2022-10-25,03:00
1666753200,3989.65,4015.62,3958.79,3976.36,4121100032,2022-10-26,03:00
1666839600,3978.01,3990.14,3906.26,3934.52,4149959936,2022-10-27,03:00
1666926000,3929.46,3929.76,3877.55,3878.98,1623830016,2022-10-28,03:00
1667185200,3884.64,3982.25,3880.87,3978.96,3727239936,2022-10-31,03:00
1667271600,3987.44,4100.23,3987.44,4054.67,4480580096,2022-11-01,03:00
1667358000,4059.18,4098.56,4040.11,4071.87,4348930048,2022-11-02,03:00
1667444400,4078.24,4116.49,4055.89,4105.46,3875209984,2022-11-03,03:00
1667530800,4131.13,4233.58,4131.13,4216.98,4863880192,2022-11-04,03:00
1667790000,4230.14,4338.88,4230.14,4331.66,6205300224,2022-11-07,03:00
1667876400,4336.41,4412.18,4297.49,4360.28,6696790016,2022-11-08,03:00
1667962800,4369.65,4426.62,4332.95,4360.96,5651990016,2022-11-09,03:00
1668049200,4367.76,4498.3,4364.24,4467.1,5621349888,2022-11-10,03:00
1668135600,4541.44,4552.44,4428.35,4455.53,5428749824,2022-11-11,03:00
1668394800,4451.86,4571.16,4449.8,4570.2,5476789760,2022-11-14,03:00
1668481200,4632.16,4686.57,4534.68,4657,7228349952,2022-11-15,03:00
