Timestamp,Open,High,Low,Close,Volume,Date,Hour
1664852400,89.4,90.06,86.64,89.86,1399280,2022-10-04,03:00
1664938800,90.28,90.28,88.76,89,176290,2022-10-05,03:00
1665025200,89.4,89.72,88.6,88.78,439616,2022-10-06,03:00
1665111600,88.78,89.04,87.9,88.42,138287,2022-10-07,03:00
1665370800,88.42,88.42,87.48,87.5,149643,2022-10-10,03:00
1665457200,87.5,87.78,87.2,87.5,84496,2022-10-11,03:00
1665543600,87.62,87.9,87.2,87.5,167966,2022-10-12,03:00
1665630000,87.6,87.7,86.36,86.54,204675,2022-10-13,03:00
1665716400,86.9,87.36,86.52,86.62,118328,2022-10-14,03:00
1665975600,86.64,87.34,86.36,87.3,159148,2022-10-17,03:00
1666062000,87.3,87.4,86.7,86.8,114871,2022-10-18,03:00
1666148400,86.4,86.96,86.3,86.46,96752,2022-10-19,03:00
1666234800,86.6,87.18,86.06,87.08,254628,2022-10-20,03:00
1666321200,87.08,87.28,86.4,87.18,157409,2022-10-21,03:00
1666580400,87.9,88.08,87.12,87.6,181105,2022-10-24,03:00
1666666800,87.88,88.08,86.94,87.86,175286,2022-10-25,03:00
1666753200,88.02,88.62,87.76,88.36,285322,2022-10-26,03:00
1666839600,88,88.36,87.64,88.08,88080,2022-10-27,03:00
1666926000,88.08,88.08,87.06,87.1,69646,2022-10-28,03:00
1667185200,87,87.3,86.52,86.78,122335,2022-10-31,03:00
1667271600,86.8,87.52,86.78,87.24,131812,2022-11-01,03:00
1667358000,87.4,87.78,87.14,87.48,147860,2022-11-02,03:00
1667444400,86.5,87.1,86.2,86.44,376887,2022-11-03,03:00
1667530800,86.7,88.26,86.5,88.08,333981,2022-11-04,03:00
1667790000,88.08,88.76,87.7,88.62,272457,2022-11-07,03:00
1667876400,88.62,89.2,88.14,89.2,276378,2022-11-08,03:00
1667962800,89.9,90.78,89.7,90.62,336510,2022-11-09,03:00
1668049200,90.1,91.28,89.46,91.06,392187,2022-11-10,03:00
1668135600,91.7,91.92,90.84,91.4,257000,2022-11-11,03:00
1668394800,92.6,92.7,91.4,91.98,358799,2022-11-14,03:00
1668481200,92.7,93.4,91.9,92.72,514271,2022-11-15,03:00
1668567600,92.72,94.02,83.5,92.94,318886,2022-11-16,03:00
1668654000,92.94,92.94,91.6,91.74,367207,2022-11-17,03:00
1668740400,91.4,92.6,91.4,92.32,185794,2022-11-18,03:00
1668999600,92.32,92.38,91,91.4,217887,2022-11-21,03:00
1669086000,91.5,91.98,91.16,91.7,330151,2022-11-22,03:00
1669172400,91.7,92.54,91,92.14,403600,2022-11-23,03:00
1669258800,92.2,93.5,92.2,93.3,241373,2022-11-24,03:00
1669345200,93.4,93.7,92.26,92.6,648535,2022-11-25,03:00
